provincia,cantón,fecha,homicidios
AZUAY,Santa Isabel,2023-04-01,0
AZUAY,Sigsig,2023-04-01,1
AZUAY,Oña,2023-04-01,0
AZUAY,Chordeleg,2023-04-01,0
AZUAY,El Pan,2023-04-01,0
AZUAY,Sevilla De Oro,2023-04-01,0
AZUAY,Guachapala,2023-04-01,0
AZUAY,Camilo Ponce Enriquez,2023-04-01,6
BOLIVAR,Guaranda,2023-04-01,1
BOLIVAR,Chillanes,2023-04-01,0
BOLIVAR,Chimbo,2023-04-01,0
BOLIVAR,Echeandia,2023-04-01,0
BOLIVAR,San Miguel,2023-04-01,1
BOLIVAR,Caluma,2023-04-01,0
BOLIVAR,Las Naves,2023-04-01,0
CANAR,Azogues,2023-04-01,0
CANAR,Biblian,2023-04-01,0
CANAR,Cañar,2023-04-01,0
CANAR,La Troncal,2023-04-01,7
CANAR,El Tambo,2023-04-01,0
CANAR,Deleg,2023-04-01,0
CANAR,Suscal,2023-04-01,0
CARCHI,Tulcan,2023-04-01,3
CARCHI,Bolivar,2023-04-01,0
CARCHI,Espejo,2023-04-01,0
CARCHI,Mira,2023-04-01,0
CARCHI,Montufar,2023-04-01,0
CARCHI,San Pedro De Huaca,2023-04-01,0
COTOPAXI,Latacunga,2023-04-01,2
COTOPAXI,La Mana,2023-04-01,2
COTOPAXI,Pangua,2023-04-01,0
COTOPAXI,Pujili,2023-04-01,0
COTOPAXI,Salcedo,2023-04-01,1
COTOPAXI,Saquisili,2023-04-01,0
COTOPAXI,Sigchos,2023-04-01,0
CHIMBORAZO,Riobamba,2023-04-01,1
CHIMBORAZO,Alausi,2023-04-01,0
CHIMBORAZO,Colta,2023-04-01,0
CHIMBORAZO,Chambo,2023-04-01,0
CHIMBORAZO,Chunchi,2023-04-01,0
CHIMBORAZO,Guamote,2023-04-01,0
CHIMBORAZO,Guano,2023-04-01,0
CHIMBORAZO,Pallatanga,2023-04-01,0
CHIMBORAZO,Penipe,2023-04-01,0
CHIMBORAZO,Cumanda,2023-04-01,0
EL ORO,Machala,2023-04-01,28
EL ORO,Arenillas,2023-04-01,4
EL ORO,Atahualpa,2023-04-01,0
EL ORO,Balsas,2023-04-01,0
EL ORO,Chilla,2023-04-01,0
EL ORO,El Guabo,2023-04-01,3
EL ORO,Huaquillas,2023-04-01,7
EL ORO,Marcabeli,2023-04-01,0
EL ORO,Pasaje,2023-04-01,7
EL ORO,Piñas,2023-04-01,0
EL ORO,Portovelo,2023-04-01,0
EL ORO,Santa Rosa,2023-04-01,1
EL ORO,Zaruma,2023-04-01,0
EL ORO,Las Lajas,2023-04-01,0
ESMERALDAS,Esmeraldas,2023-04-01,37
ESMERALDAS,Eloy Alfaro,2023-04-01,0
ESMERALDAS,Muisne,2023-04-01,2
ESMERALDAS,Quininde,2023-04-01,8
ESMERALDAS,San Lorenzo,2023-04-01,0
ESMERALDAS,Atacames,2023-04-01,5
ESMERALDAS,Rioverde,2023-04-01,1
GUAYAS,Guayaquil,2023-04-01,217
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2023-04-01,4
GUAYAS,Balao,2023-04-01,6
GUAYAS,Balzar,2023-04-01,0
GUAYAS,Colimes,2023-04-01,2
GUAYAS,Daule,2023-04-01,7
GUAYAS,Duran,2023-04-01,11
GUAYAS,El Empalme,2023-04-01,2
GUAYAS,El Triunfo,2023-04-01,6
GUAYAS,Milagro,2023-04-01,21
GUAYAS,Naranjal,2023-04-01,20
GUAYAS,Naranjito,2023-04-01,3
GUAYAS,Palestina,2023-04-01,2
GUAYAS,Pedro Carbo,2023-04-01,0
GUAYAS,Samborondon,2023-04-01,4
GUAYAS,Santa Lucia,2023-04-01,2
GUAYAS,Salitre (Urbina Jado),2023-04-01,0
GUAYAS,San Jacinto De Yaguachi,2023-04-01,5
GUAYAS,Playas,2023-04-01,6
GUAYAS,Simon Bolivar,2023-04-01,0
GUAYAS,Coronel Marcelino Maridueña,2023-04-01,1
GUAYAS,Lomas De Sargentillo,2023-04-01,0
GUAYAS,Nobol,2023-04-01,1
GUAYAS,Gral Antonio Elizalde,2023-04-01,0
GUAYAS,Isidro Ayora,2023-04-01,0
IMBABURA,Ibarra,2023-04-01,0
IMBABURA,Antonio Ante,2023-04-01,0
IMBABURA,Cotacachi,2023-04-01,1
IMBABURA,Otavalo,2023-04-01,0
IMBABURA,Pimampiro,2023-04-01,0
IMBABURA,San Miguel De Urcuqui,2023-04-01,0
LOJA,Loja,2023-04-01,2
LOJA,Calvas,2023-04-01,0
LOJA,Catamayo,2023-04-01,0
LOJA,Celica,2023-04-01,0
LOJA,Chaguarpamba,2023-04-01,0
LOJA,Espindola,2023-04-01,0
LOJA,Gonzanama,2023-04-01,0
LOJA,Macara,2023-04-01,0
LOJA,Paltas,2023-04-01,0
LOJA,Puyango,2023-04-01,0
LOJA,Saraguro,2023-04-01,0
LOJA,Sozoranga,2023-04-01,0
LOJA,Zapotillo,2023-04-01,0
LOJA,Pindal,2023-04-01,0
LOJA,Quilanga,2023-04-01,0
LOJA,Olmedo,2023-04-01,0
LOS RIOS,Babahoyo,2023-04-01,9
LOS RIOS,Baba,2023-04-01,3
LOS RIOS,Montalvo,2023-04-01,0
LOS RIOS,Puebloviejo,2023-04-01,3
LOS RIOS,Quevedo,2023-04-01,12
LOS RIOS,Urdaneta,2023-04-01,4
LOS RIOS,Ventanas,2023-04-01,0
LOS RIOS,Vinces,2023-04-01,5
LOS RIOS,Palenque,2023-04-01,1
LOS RIOS,Buena Fe,2023-04-01,9
LOS RIOS,Valencia,2023-04-01,2
LOS RIOS,Mocache,2023-04-01,1
LOS RIOS,Quinsaloma,2023-04-01,1
MANABI,Portoviejo,2023-04-01,26
MANABI,Bolivar,2023-04-01,0
MANABI,Chone,2023-04-01,2
MANABI,El Carmen,2023-04-01,1
MANABI,Flavio Alfaro,2023-04-01,0
MANABI,Jipijapa,2023-04-01,0
MANABI,Junin,2023-04-01,1
MANABI,Manta,2023-04-01,12
MANABI,Montecristi,2023-04-01,6
MANABI,Pajan,2023-04-01,0
MANABI,Pichincha,2023-04-01,0
MANABI,Rocafuerte,2023-04-01,0
MANABI,Santa Ana,2023-04-01,0
MANABI,Sucre,2023-04-01,3
MANABI,Tosagua,2023-04-01,3
MANABI,24 De Mayo,2023-04-01,0
MANABI,Pedernales,2023-04-01,17
MANABI,Olmedo,2023-04-01,0
MANABI,Puerto Lopez,2023-04-01,1
MANABI,Jama,2023-04-01,0
MANABI,Jaramijo,2023-04-01,1
MANABI,San Vicente,2023-04-01,3
MORONA SANTIAGO,Morona,2023-04-01,0
MORONA SANTIAGO,Gualaquiza,2023-04-01,0
MORONA SANTIAGO,Limon Indanza,2023-04-01,0
MORONA SANTIAGO,Palora,2023-04-01,0
MORONA SANTIAGO,Santiago,2023-04-01,0
MORONA SANTIAGO,Sucua,2023-04-01,1
MORONA SANTIAGO,Huamboya,2023-04-01,1
MORONA SANTIAGO,San Juan Bosco,2023-04-01,0
MORONA SANTIAGO,Taisha,2023-04-01,0
MORONA SANTIAGO,Logroño,2023-04-01,0
MORONA SANTIAGO,Pablo Sexto,2023-04-01,0
MORONA SANTIAGO,Canton Tiwintza,2023-04-01,0
NAPO,Tena,2023-04-01,0
NAPO,Archidona,2023-04-01,0
NAPO,El Chaco,2023-04-01,0
NAPO,Quijos,2023-04-01,0
NAPO,Carlos Julio Arosemena Tola,2023-04-01,0
PASTAZA,Pastaza,2023-04-01,3
PASTAZA,Mera,2023-04-01,0
PASTAZA,Santa Clara,2023-04-01,0
PASTAZA,Arajuno,2023-04-01,0
PICHINCHA,Quito,2023-04-01,21
PICHINCHA,Cayambe,2023-04-01,0
PICHINCHA,Mejia,2023-04-01,1
PICHINCHA,Pedro Moncayo,2023-04-01,1
PICHINCHA,Rumiñahui,2023-04-01,1
PICHINCHA,San Miguel De Los Bancos,2023-04-01,0
PICHINCHA,Pedro Vicente Maldonado,2023-04-01,0
PICHINCHA,Puerto Quito,2023-04-01,0
TUNGURAHUA,Ambato,2023-04-01,2
TUNGURAHUA,Baños De Agua Santa,2023-04-01,0
TUNGURAHUA,Cevallos,2023-04-01,0
TUNGURAHUA,Mocha,2023-04-01,0
TUNGURAHUA,Patate,2023-04-01,0
TUNGURAHUA,Quero,2023-04-01,0
TUNGURAHUA,San Pedro De Pelileo,2023-04-01,0
TUNGURAHUA,Santiago De Pillaro,2023-04-01,0
TUNGURAHUA,Tisaleo,2023-04-01,0
ZAMORA CHINCHIPE,Zamora,2023-04-01,0
ZAMORA CHINCHIPE,Chinchipe,2023-04-01,0
ZAMORA CHINCHIPE,Nangaritza,2023-04-01,0
ZAMORA CHINCHIPE,Yacuambi,2023-04-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2023-04-01,0
ZAMORA CHINCHIPE,El Pangui,2023-04-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2023-04-01,0
ZAMORA CHINCHIPE,Palanda,2023-04-01,0
ZAMORA CHINCHIPE,Paquisha,2023-04-01,2
GALAPAGOS,San Cristobal,2023-04-01,0
GALAPAGOS,Isabela,2023-04-01,0
GALAPAGOS,Santa Cruz,2023-04-01,0
SUCUMBIOS,Lago Agrio,2023-04-01,5
SUCUMBIOS,Gonzalo Pizarro,2023-04-01,0
SUCUMBIOS,Putumayo,2023-04-01,0
SUCUMBIOS,Shushufindi,2023-04-01,2
SUCUMBIOS,Sucumbios,2023-04-01,0
SUCUMBIOS,Cascales,2023-04-01,0
SUCUMBIOS,Cuyabeno,2023-04-01,0
ORELLANA,Orellana,2023-04-01,0
ORELLANA,Aguarico,2023-04-01,0
ORELLANA,La Joya De Los Sachas,2023-04-01,0
ORELLANA,Loreto,2023-04-01,1
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2023-04-01,12
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2023-04-01,2
SANTA ELENA,Santa Elena,2023-04-01,1
SANTA ELENA,La Libertad,2023-04-01,8
SANTA ELENA,Salinas,2023-04-01,3
TOTAL NACIONAL,Total Nacional,2023-04-01,645
AZUAY,Cuenca,2023-05-01,1
AZUAY,Giron,2023-05-01,0
AZUAY,Gualaceo,2023-05-01,0
AZUAY,Nabon,2023-05-01,0
AZUAY,Paute,2023-05-01,0
AZUAY,Pucara,2023-05-01,0
AZUAY,San Fernando,2023-05-01,0
AZUAY,Santa Isabel,2023-05-01,0
AZUAY,Sigsig,2023-05-01,0
AZUAY,Oña,2023-05-01,0
AZUAY,Chordeleg,2023-05-01,0
AZUAY,El Pan,2023-05-01,0
AZUAY,Sevilla De Oro,2023-05-01,0
AZUAY,Guachapala,2023-05-01,0
AZUAY,Camilo Ponce Enriquez,2023-05-01,1
BOLIVAR,Guaranda,2023-05-01,1
BOLIVAR,Chillanes,2023-05-01,0
BOLIVAR,Chimbo,2023-05-01,0
BOLIVAR,Echeandia,2023-05-01,0
BOLIVAR,San Miguel,2023-05-01,0
BOLIVAR,Caluma,2023-05-01,0
BOLIVAR,Las Naves,2023-05-01,0
CANAR,Azogues,2023-05-01,1
CANAR,Biblian,2023-05-01,0
CANAR,Cañar,2023-05-01,0
CANAR,La Troncal,2023-05-01,5
CANAR,El Tambo,2023-05-01,0
CANAR,Deleg,2023-05-01,0
CANAR,Suscal,2023-05-01,0
CARCHI,Tulcan,2023-05-01,0
CARCHI,Bolivar,2023-05-01,0
CARCHI,Espejo,2023-05-01,0
CARCHI,Mira,2023-05-01,0
CARCHI,Montufar,2023-05-01,0
CARCHI,San Pedro De Huaca,2023-05-01,0
COTOPAXI,Latacunga,2023-05-01,1
COTOPAXI,La Mana,2023-05-01,1
COTOPAXI,Pangua,2023-05-01,1
COTOPAXI,Pujili,2023-05-01,1
COTOPAXI,Salcedo,2023-05-01,2
COTOPAXI,Saquisili,2023-05-01,0
COTOPAXI,Sigchos,2023-05-01,0
CHIMBORAZO,Riobamba,2023-05-01,0
CHIMBORAZO,Alausi,2023-05-01,0
CHIMBORAZO,Colta,2023-05-01,0
CHIMBORAZO,Chambo,2023-05-01,0
CHIMBORAZO,Chunchi,2023-05-01,0
CHIMBORAZO,Guamote,2023-05-01,0
CHIMBORAZO,Guano,2023-05-01,0
CHIMBORAZO,Pallatanga,2023-05-01,0
CHIMBORAZO,Penipe,2023-05-01,0
CHIMBORAZO,Cumanda,2023-05-01,0
EL ORO,Machala,2023-05-01,24
EL ORO,Arenillas,2023-05-01,3
EL ORO,Atahualpa,2023-05-01,0
EL ORO,Balsas,2023-05-01,0
EL ORO,Chilla,2023-05-01,0
EL ORO,El Guabo,2023-05-01,1
EL ORO,Huaquillas,2023-05-01,12
EL ORO,Marcabeli,2023-05-01,0
EL ORO,Pasaje,2023-05-01,12
EL ORO,Piñas,2023-05-01,0
EL ORO,Portovelo,2023-05-01,0
EL ORO,Santa Rosa,2023-05-01,3
EL ORO,Zaruma,2023-05-01,0
EL ORO,Las Lajas,2023-05-01,0
ESMERALDAS,Esmeraldas,2023-05-01,23
ESMERALDAS,Eloy Alfaro,2023-05-01,0
ESMERALDAS,Muisne,2023-05-01,0
ESMERALDAS,Quininde,2023-05-01,0
ESMERALDAS,San Lorenzo,2023-05-01,2
ESMERALDAS,Atacames,2023-05-01,3
ESMERALDAS,Rioverde,2023-05-01,0
GUAYAS,Guayaquil,2023-05-01,221
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2023-05-01,2
GUAYAS,Balao,2023-05-01,4
GUAYAS,Balzar,2023-05-01,2
GUAYAS,Colimes,2023-05-01,0
GUAYAS,Daule,2023-05-01,10
GUAYAS,Duran,2023-05-01,17
GUAYAS,El Empalme,2023-05-01,3
GUAYAS,El Triunfo,2023-05-01,1
GUAYAS,Milagro,2023-05-01,20
GUAYAS,Naranjal,2023-05-01,19
GUAYAS,Naranjito,2023-05-01,1
GUAYAS,Palestina,2023-05-01,0
GUAYAS,Pedro Carbo,2023-05-01,1
GUAYAS,Samborondon,2023-05-01,1
GUAYAS,Santa Lucia,2023-05-01,5
GUAYAS,Salitre (Urbina Jado),2023-05-01,0
GUAYAS,San Jacinto De Yaguachi,2023-05-01,7
GUAYAS,Playas,2023-05-01,1
GUAYAS,Simon Bolivar,2023-05-01,0
GUAYAS,Coronel Marcelino Maridueña,2023-05-01,1
GUAYAS,Lomas De Sargentillo,2023-05-01,0
GUAYAS,Nobol,2023-05-01,1
GUAYAS,Gral Antonio Elizalde,2023-05-01,0
GUAYAS,Isidro Ayora,2023-05-01,0
IMBABURA,Ibarra,2023-05-01,1
IMBABURA,Antonio Ante,2023-05-01,0
IMBABURA,Cotacachi,2023-05-01,0
IMBABURA,Otavalo,2023-05-01,1
IMBABURA,Pimampiro,2023-05-01,0
IMBABURA,San Miguel De Urcuqui,2023-05-01,0
LOJA,Loja,2023-05-01,3
LOJA,Calvas,2023-05-01,0
LOJA,Catamayo,2023-05-01,2
LOJA,Celica,2023-05-01,0
LOJA,Chaguarpamba,2023-05-01,0
LOJA,Espindola,2023-05-01,0
LOJA,Gonzanama,2023-05-01,0
LOJA,Macara,2023-05-01,0
LOJA,Paltas,2023-05-01,0
LOJA,Puyango,2023-05-01,0
LOJA,Saraguro,2023-05-01,0
LOJA,Sozoranga,2023-05-01,0
LOJA,Zapotillo,2023-05-01,0
LOJA,Pindal,2023-05-01,0
LOJA,Quilanga,2023-05-01,0
LOJA,Olmedo,2023-05-01,0
LOS RIOS,Babahoyo,2023-05-01,13
LOS RIOS,Baba,2023-05-01,2
LOS RIOS,Montalvo,2023-05-01,0
LOS RIOS,Puebloviejo,2023-05-01,5
LOS RIOS,Quevedo,2023-05-01,17
LOS RIOS,Urdaneta,2023-05-01,0
LOS RIOS,Ventanas,2023-05-01,6
LOS RIOS,Vinces,2023-05-01,1
LOS RIOS,Palenque,2023-05-01,1
LOS RIOS,Buena Fe,2023-05-01,3
LOS RIOS,Valencia,2023-05-01,2
LOS RIOS,Mocache,2023-05-01,1
LOS RIOS,Quinsaloma,2023-05-01,3
MANABI,Portoviejo,2023-05-01,20
MANABI,Bolivar,2023-05-01,1
MANABI,Chone,2023-05-01,4
MANABI,El Carmen,2023-05-01,1
MANABI,Flavio Alfaro,2023-05-01,0
MANABI,Jipijapa,2023-05-01,4
MANABI,Junin,2023-05-01,0
MANABI,Manta,2023-05-01,26
MANABI,Montecristi,2023-05-01,4
MANABI,Pajan,2023-05-01,0
MANABI,Pichincha,2023-05-01,0
MANABI,Rocafuerte,2023-05-01,0
MANABI,Santa Ana,2023-05-01,0
MANABI,Sucre,2023-05-01,6
MANABI,Tosagua,2023-05-01,3
MANABI,24 De Mayo,2023-05-01,0
MANABI,Pedernales,2023-05-01,13
MANABI,Olmedo,2023-05-01,0
MANABI,Puerto Lopez,2023-05-01,2
MANABI,Jama,2023-05-01,0
MANABI,Jaramijo,2023-05-01,0
MANABI,San Vicente,2023-05-01,1
MORONA SANTIAGO,Morona,2023-05-01,0
MORONA SANTIAGO,Gualaquiza,2023-05-01,1
MORONA SANTIAGO,Limon Indanza,2023-05-01,1
MORONA SANTIAGO,Palora,2023-05-01,0
MORONA SANTIAGO,Santiago,2023-05-01,0
MORONA SANTIAGO,Sucua,2023-05-01,1
MORONA SANTIAGO,Huamboya,2023-05-01,0
MORONA SANTIAGO,San Juan Bosco,2023-05-01,0
MORONA SANTIAGO,Taisha,2023-05-01,0
MORONA SANTIAGO,Logroño,2023-05-01,0
MORONA SANTIAGO,Pablo Sexto,2023-05-01,0
MORONA SANTIAGO,Canton Tiwintza,2023-05-01,0
NAPO,Tena,2023-05-01,2
NAPO,Archidona,2023-05-01,0
NAPO,El Chaco,2023-05-01,0
NAPO,Quijos,2023-05-01,0
NAPO,Carlos Julio Arosemena Tola,2023-05-01,0
PASTAZA,Pastaza,2023-05-01,2
PASTAZA,Mera,2023-05-01,0
PASTAZA,Santa Clara,2023-05-01,0
PASTAZA,Arajuno,2023-05-01,0
PICHINCHA,Quito,2023-05-01,28
PICHINCHA,Cayambe,2023-05-01,3
PICHINCHA,Mejia,2023-05-01,1
PICHINCHA,Pedro Moncayo,2023-05-01,0
PICHINCHA,Rumiñahui,2023-05-01,3
PICHINCHA,San Miguel De Los Bancos,2023-05-01,0
PICHINCHA,Pedro Vicente Maldonado,2023-05-01,0
PICHINCHA,Puerto Quito,2023-05-01,0
TUNGURAHUA,Ambato,2023-05-01,4
TUNGURAHUA,Baños De Agua Santa,2023-05-01,0
TUNGURAHUA,Cevallos,2023-05-01,0
TUNGURAHUA,Mocha,2023-05-01,0
TUNGURAHUA,Patate,2023-05-01,0
TUNGURAHUA,Quero,2023-05-01,0
TUNGURAHUA,San Pedro De Pelileo,2023-05-01,0
TUNGURAHUA,Santiago De Pillaro,2023-05-01,0
TUNGURAHUA,Tisaleo,2023-05-01,1
ZAMORA CHINCHIPE,Zamora,2023-05-01,0
ZAMORA CHINCHIPE,Chinchipe,2023-05-01,0
ZAMORA CHINCHIPE,Nangaritza,2023-05-01,0
ZAMORA CHINCHIPE,Yacuambi,2023-05-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2023-05-01,1
ZAMORA CHINCHIPE,El Pangui,2023-05-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2023-05-01,0
ZAMORA CHINCHIPE,Palanda,2023-05-01,0
ZAMORA CHINCHIPE,Paquisha,2023-05-01,2
GALAPAGOS,San Cristobal,2023-05-01,0
GALAPAGOS,Isabela,2023-05-01,0
GALAPAGOS,Santa Cruz,2023-05-01,0
SUCUMBIOS,Lago Agrio,2023-05-01,3
SUCUMBIOS,Gonzalo Pizarro,2023-05-01,0
SUCUMBIOS,Putumayo,2023-05-01,0
SUCUMBIOS,Shushufindi,2023-05-01,1
SUCUMBIOS,Sucumbios,2023-05-01,0
SUCUMBIOS,Cascales,2023-05-01,0
SUCUMBIOS,Cuyabeno,2023-05-01,0
ORELLANA,Orellana,2023-05-01,8
ORELLANA,Aguarico,2023-05-01,0
ORELLANA,La Joya De Los Sachas,2023-05-01,5
ORELLANA,Loreto,2023-05-01,2
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2023-05-01,13
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2023-05-01,0
SANTA ELENA,Santa Elena,2023-05-01,7
SANTA ELENA,La Libertad,2023-05-01,8
SANTA ELENA,Salinas,2023-05-01,4
TOTAL NACIONAL,Total Nacional,2023-05-01,662
AZUAY,Cuenca,2023-06-01,0
AZUAY,Giron,2023-06-01,0
AZUAY,Gualaceo,2023-06-01,0
AZUAY,Nabon,2023-06-01,0
AZUAY,Paute,2023-06-01,0
AZUAY,Pucara,2023-06-01,1
AZUAY,San Fernando,2023-06-01,0
AZUAY,Santa Isabel,2023-06-01,0
AZUAY,Sigsig,2023-06-01,0
AZUAY,Oña,2023-06-01,0
AZUAY,Chordeleg,2023-06-01,0
AZUAY,El Pan,2023-06-01,0
AZUAY,Sevilla De Oro,2023-06-01,0
AZUAY,Guachapala,2023-06-01,0
AZUAY,Camilo Ponce Enriquez,2023-06-01,3
BOLIVAR,Guaranda,2023-06-01,1
BOLIVAR,Chillanes,2023-06-01,1
BOLIVAR,Chimbo,2023-06-01,0
BOLIVAR,Echeandia,2023-06-01,0
BOLIVAR,San Miguel,2023-06-01,1
BOLIVAR,Caluma,2023-06-01,0
BOLIVAR,Las Naves,2023-06-01,0
CANAR,Azogues,2023-06-01,1
CANAR,Biblian,2023-06-01,0
CANAR,Cañar,2023-06-01,1
CANAR,La Troncal,2023-06-01,10
CANAR,El Tambo,2023-06-01,0
CANAR,Deleg,2023-06-01,0
CANAR,Suscal,2023-06-01,0
CARCHI,Tulcan,2023-06-01,0
CARCHI,Bolivar,2023-06-01,0
CARCHI,Espejo,2023-06-01,0
CARCHI,Mira,2023-06-01,0
CARCHI,Montufar,2023-06-01,0
CARCHI,San Pedro De Huaca,2023-06-01,0
COTOPAXI,Latacunga,2023-06-01,2
COTOPAXI,La Mana,2023-06-01,0
COTOPAXI,Pangua,2023-06-01,0
COTOPAXI,Pujili,2023-06-01,0
COTOPAXI,Salcedo,2023-06-01,0
COTOPAXI,Saquisili,2023-06-01,0
COTOPAXI,Sigchos,2023-06-01,0
CHIMBORAZO,Riobamba,2023-06-01,3
CHIMBORAZO,Alausi,2023-06-01,0
CHIMBORAZO,Colta,2023-06-01,0
CHIMBORAZO,Chambo,2023-06-01,0
CHIMBORAZO,Chunchi,2023-06-01,0
CHIMBORAZO,Guamote,2023-06-01,0
CHIMBORAZO,Guano,2023-06-01,0
CHIMBORAZO,Pallatanga,2023-06-01,0
CHIMBORAZO,Penipe,2023-06-01,0
CHIMBORAZO,Cumanda,2023-06-01,2
EL ORO,Machala,2023-06-01,21
EL ORO,Arenillas,2023-06-01,2
EL ORO,Atahualpa,2023-06-01,0
EL ORO,Balsas,2023-06-01,0
EL ORO,Chilla,2023-06-01,0
EL ORO,El Guabo,2023-06-01,4
EL ORO,Huaquillas,2023-06-01,8
EL ORO,Marcabeli,2023-06-01,0
EL ORO,Pasaje,2023-06-01,5
EL ORO,Piñas,2023-06-01,0
EL ORO,Portovelo,2023-06-01,0
EL ORO,Santa Rosa,2023-06-01,6
EL ORO,Zaruma,2023-06-01,0
EL ORO,Las Lajas,2023-06-01,0
ESMERALDAS,Esmeraldas,2023-06-01,34
ESMERALDAS,Eloy Alfaro,2023-06-01,0
ESMERALDAS,Muisne,2023-06-01,1
ESMERALDAS,Quininde,2023-06-01,4
ESMERALDAS,San Lorenzo,2023-06-01,6
ESMERALDAS,Atacames,2023-06-01,1
ESMERALDAS,Rioverde,2023-06-01,1
GUAYAS,Guayaquil,2023-06-01,234
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2023-06-01,3
GUAYAS,Balao,2023-06-01,2
GUAYAS,Balzar,2023-06-01,7
GUAYAS,Colimes,2023-06-01,0
GUAYAS,Daule,2023-06-01,7
GUAYAS,Duran,2023-06-01,10
GUAYAS,El Empalme,2023-06-01,1
GUAYAS,El Triunfo,2023-06-01,3
GUAYAS,Milagro,2023-06-01,9
GUAYAS,Naranjal,2023-06-01,18
GUAYAS,Naranjito,2023-06-01,5
GUAYAS,Palestina,2023-06-01,3
GUAYAS,Pedro Carbo,2023-06-01,1
GUAYAS,Samborondon,2023-06-01,2
GUAYAS,Santa Lucia,2023-06-01,1
GUAYAS,Salitre (Urbina Jado),2023-06-01,1
GUAYAS,San Jacinto De Yaguachi,2023-06-01,7
GUAYAS,Playas,2023-06-01,6
GUAYAS,Simon Bolivar,2023-06-01,0
GUAYAS,Coronel Marcelino Maridueña,2023-06-01,0
GUAYAS,Lomas De Sargentillo,2023-06-01,1
GUAYAS,Nobol,2023-06-01,0
GUAYAS,Gral Antonio Elizalde,2023-06-01,1
GUAYAS,Isidro Ayora,2023-06-01,0
IMBABURA,Ibarra,2023-06-01,2
IMBABURA,Antonio Ante,2023-06-01,0
IMBABURA,Cotacachi,2023-06-01,1
IMBABURA,Otavalo,2023-06-01,0
IMBABURA,Pimampiro,2023-06-01,0
IMBABURA,San Miguel De Urcuqui,2023-06-01,0
LOJA,Loja,2023-06-01,2
LOJA,Calvas,2023-06-01,0
LOJA,Catamayo,2023-06-01,0
LOJA,Celica,2023-06-01,0
LOJA,Chaguarpamba,2023-06-01,0
LOJA,Espindola,2023-06-01,0
LOJA,Gonzanama,2023-06-01,1
LOJA,Macara,2023-06-01,0
LOJA,Paltas,2023-06-01,0
LOJA,Puyango,2023-06-01,0
LOJA,Saraguro,2023-06-01,0
LOJA,Sozoranga,2023-06-01,0
LOJA,Zapotillo,2023-06-01,0
LOJA,Pindal,2023-06-01,0
LOJA,Quilanga,2023-06-01,0
LOJA,Olmedo,2023-06-01,0
LOS RIOS,Babahoyo,2023-06-01,18
LOS RIOS,Baba,2023-06-01,7
LOS RIOS,Montalvo,2023-06-01,1
LOS RIOS,Puebloviejo,2023-06-01,18
LOS RIOS,Quevedo,2023-06-01,31
LOS RIOS,Urdaneta,2023-06-01,2
LOS RIOS,Ventanas,2023-06-01,5
LOS RIOS,Vinces,2023-06-01,1
LOS RIOS,Palenque,2023-06-01,1
LOS RIOS,Buena Fe,2023-06-01,9
LOS RIOS,Valencia,2023-06-01,8
LOS RIOS,Mocache,2023-06-01,1
LOS RIOS,Quinsaloma,2023-06-01,0
MANABI,Portoviejo,2023-06-01,30
MANABI,Bolivar,2023-06-01,0
MANABI,Chone,2023-06-01,1
MANABI,El Carmen,2023-06-01,9
MANABI,Flavio Alfaro,2023-06-01,1
MANABI,Jipijapa,2023-06-01,1
MANABI,Junin,2023-06-01,0
MANABI,Manta,2023-06-01,19
MANABI,Montecristi,2023-06-01,0
MANABI,Pajan,2023-06-01,0
MANABI,Pichincha,2023-06-01,0
MANABI,Rocafuerte,2023-06-01,0
MANABI,Santa Ana,2023-06-01,0
MANABI,Sucre,2023-06-01,4
MANABI,Tosagua,2023-06-01,0
MANABI,24 De Mayo,2023-06-01,0
MANABI,Pedernales,2023-06-01,13
MANABI,Olmedo,2023-06-01,0
MANABI,Puerto Lopez,2023-06-01,3
MANABI,Jama,2023-06-01,2
MANABI,Jaramijo,2023-06-01,0
MANABI,San Vicente,2023-06-01,2
MORONA SANTIAGO,Morona,2023-06-01,0
MORONA SANTIAGO,Gualaquiza,2023-06-01,0
MORONA SANTIAGO,Limon Indanza,2023-06-01,0
MORONA SANTIAGO,Palora,2023-06-01,0
MORONA SANTIAGO,Santiago,2023-06-01,0
MORONA SANTIAGO,Sucua,2023-06-01,0
MORONA SANTIAGO,Huamboya,2023-06-01,0
MORONA SANTIAGO,San Juan Bosco,2023-06-01,0
MORONA SANTIAGO,Taisha,2023-06-01,1
MORONA SANTIAGO,Logroño,2023-06-01,0
MORONA SANTIAGO,Pablo Sexto,2023-06-01,0
