provincia,cantón,fecha,femicidios
MANABI,Sucre,2024-03-01,0
MANABI,Tosagua,2024-03-01,0
MANABI,24 De Mayo,2024-03-01,0
MANABI,Pedernales,2024-03-01,0
MANABI,Olmedo,2024-03-01,0
MANABI,Puerto Lopez,2024-03-01,0
MANABI,Jama,2024-03-01,0
MANABI,Jaramijo,2024-03-01,0
MANABI,San Vicente,2024-03-01,0
MORONA SANTIAGO,Morona,2024-03-01,0
MORONA SANTIAGO,Gualaquiza,2024-03-01,0
MORONA SANTIAGO,Limon Indanza,2024-03-01,0
MORONA SANTIAGO,Palora,2024-03-01,0
MORONA SANTIAGO,Santiago,2024-03-01,0
MORONA SANTIAGO,Sucua,2024-03-01,0
MORONA SANTIAGO,Huamboya,2024-03-01,0
MORONA SANTIAGO,San Juan Bosco,2024-03-01,0
MORONA SANTIAGO,Taisha,2024-03-01,0
MORONA SANTIAGO,Logroño,2024-03-01,0
MORONA SANTIAGO,Pablo Sexto,2024-03-01,0
MORONA SANTIAGO,Canton Tiwintza,2024-03-01,0
NAPO,Tena,2024-03-01,0
NAPO,Archidona,2024-03-01,0
NAPO,El Chaco,2024-03-01,0
NAPO,Quijos,2024-03-01,0
NAPO,Carlos Julio Arosemena Tola,2024-03-01,0
PASTAZA,Pastaza,2024-03-01,0
PASTAZA,Mera,2024-03-01,0
PASTAZA,Santa Clara,2024-03-01,0
PASTAZA,Arajuno,2024-03-01,0
PICHINCHA,Quito,2024-03-01,1
PICHINCHA,Cayambe,2024-03-01,0
PICHINCHA,Mejia,2024-03-01,0
PICHINCHA,Pedro Moncayo,2024-03-01,0
PICHINCHA,Rumiñahui,2024-03-01,0
PICHINCHA,San Miguel De Los Bancos,2024-03-01,0
PICHINCHA,Pedro Vicente Maldonado,2024-03-01,0
PICHINCHA,Puerto Quito,2024-03-01,0
TUNGURAHUA,Ambato,2024-03-01,1
TUNGURAHUA,Baños De Agua Santa,2024-03-01,0
TUNGURAHUA,Cevallos,2024-03-01,0
TUNGURAHUA,Mocha,2024-03-01,0
TUNGURAHUA,Patate,2024-03-01,0
TUNGURAHUA,Quero,2024-03-01,0
TUNGURAHUA,San Pedro De Pelileo,2024-03-01,0
TUNGURAHUA,Santiago De Pillaro,2024-03-01,0
TUNGURAHUA,Tisaleo,2024-03-01,0
ZAMORA CHINCHIPE,Zamora,2024-03-01,0
ZAMORA CHINCHIPE,Chinchipe,2024-03-01,0
ZAMORA CHINCHIPE,Nangaritza,2024-03-01,0
ZAMORA CHINCHIPE,Yacuambi,2024-03-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2024-03-01,0
ZAMORA CHINCHIPE,El Pangui,2024-03-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2024-03-01,0
ZAMORA CHINCHIPE,Palanda,2024-03-01,0
ZAMORA CHINCHIPE,Paquisha,2024-03-01,0
GALAPAGOS,San Cristobal,2024-03-01,0
GALAPAGOS,Isabela,2024-03-01,0
GALAPAGOS,Santa Cruz,2024-03-01,0
SUCUMBIOS,Lago Agrio,2024-03-01,0
SUCUMBIOS,Gonzalo Pizarro,2024-03-01,0
SUCUMBIOS,Putumayo,2024-03-01,0
SUCUMBIOS,Shushufindi,2024-03-01,0
SUCUMBIOS,Sucumbios,2024-03-01,0
SUCUMBIOS,Cascales,2024-03-01,0
SUCUMBIOS,Cuyabeno,2024-03-01,0
ORELLANA,Orellana,2024-03-01,0
ORELLANA,Aguarico,2024-03-01,0
ORELLANA,La Joya De Los Sachas,2024-03-01,0
ORELLANA,Loreto,2024-03-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2024-03-01,1
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2024-03-01,0
SANTA ELENA,Santa Elena,2024-03-01,0
SANTA ELENA,La Libertad,2024-03-01,0
SANTA ELENA,Salinas,2024-03-01,0
TOTAL NACIONAL,Total Nacional,2024-03-01,11
AZUAY,Cuenca,2024-04-01,0
AZUAY,Giron,2024-04-01,0
AZUAY,Gualaceo,2024-04-01,0
AZUAY,Nabon,2024-04-01,0
AZUAY,Paute,2024-04-01,0
AZUAY,Pucara,2024-04-01,0
AZUAY,San Fernando,2024-04-01,0
AZUAY,Santa Isabel,2024-04-01,0
AZUAY,Sigsig,2024-04-01,0
AZUAY,Oña,2024-04-01,0
AZUAY,Chordeleg,2024-04-01,0
AZUAY,El Pan,2024-04-01,0
AZUAY,Sevilla De Oro,2024-04-01,0
AZUAY,Guachapala,2024-04-01,0
AZUAY,Camilo Ponce Enriquez,2024-04-01,0
BOLIVAR,Guaranda,2024-04-01,0
BOLIVAR,Chillanes,2024-04-01,0
BOLIVAR,Chimbo,2024-04-01,0
BOLIVAR,Echeandia,2024-04-01,0
BOLIVAR,San Miguel,2024-04-01,0
BOLIVAR,Caluma,2024-04-01,0
BOLIVAR,Las Naves,2024-04-01,0
CANAR,Azogues,2024-04-01,0
CANAR,Biblian,2024-04-01,0
CANAR,Cañar,2024-04-01,0
CANAR,La Troncal,2024-04-01,0
CANAR,El Tambo,2024-04-01,0
CANAR,Deleg,2024-04-01,0
CANAR,Suscal,2024-04-01,0
CARCHI,Tulcan,2024-04-01,0
CARCHI,Bolivar,2024-04-01,0
CARCHI,Espejo,2024-04-01,0
CARCHI,Mira,2024-04-01,0
CARCHI,Montufar,2024-04-01,0
CARCHI,San Pedro De Huaca,2024-04-01,0
COTOPAXI,Latacunga,2024-04-01,0
COTOPAXI,La Mana,2024-04-01,0
COTOPAXI,Pangua,2024-04-01,0
COTOPAXI,Pujili,2024-04-01,0
COTOPAXI,Salcedo,2024-04-01,0
COTOPAXI,Saquisili,2024-04-01,0
COTOPAXI,Sigchos,2024-04-01,0
CHIMBORAZO,Riobamba,2024-04-01,0
CHIMBORAZO,Alausi,2024-04-01,0
CHIMBORAZO,Colta,2024-04-01,0
CHIMBORAZO,Chambo,2024-04-01,0
CHIMBORAZO,Chunchi,2024-04-01,0
CHIMBORAZO,Guamote,2024-04-01,0
CHIMBORAZO,Guano,2024-04-01,0
CHIMBORAZO,Pallatanga,2024-04-01,0
CHIMBORAZO,Penipe,2024-04-01,0
CHIMBORAZO,Cumanda,2024-04-01,0
EL ORO,Machala,2024-04-01,0
EL ORO,Arenillas,2024-04-01,0
EL ORO,Atahualpa,2024-04-01,0
EL ORO,Balsas,2024-04-01,0
EL ORO,Chilla,2024-04-01,0
EL ORO,El Guabo,2024-04-01,0
EL ORO,Huaquillas,2024-04-01,0
EL ORO,Marcabeli,2024-04-01,0
EL ORO,Pasaje,2024-04-01,0
EL ORO,Piñas,2024-04-01,0
EL ORO,Portovelo,2024-04-01,0
EL ORO,Santa Rosa,2024-04-01,0
EL ORO,Zaruma,2024-04-01,0
EL ORO,Las Lajas,2024-04-01,0
ESMERALDAS,Esmeraldas,2024-04-01,0
ESMERALDAS,Eloy Alfaro,2024-04-01,0
ESMERALDAS,Muisne,2024-04-01,0
ESMERALDAS,Quininde,2024-04-01,1
ESMERALDAS,San Lorenzo,2024-04-01,0
ESMERALDAS,Atacames,2024-04-01,0
ESMERALDAS,Rioverde,2024-04-01,0
GUAYAS,Guayaquil,2024-04-01,0
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2024-04-01,0
GUAYAS,Balao,2024-04-01,0
GUAYAS,Balzar,2024-04-01,0
GUAYAS,Colimes,2024-04-01,0
GUAYAS,Daule,2024-04-01,0
GUAYAS,Duran,2024-04-01,0
GUAYAS,El Empalme,2024-04-01,0
GUAYAS,El Triunfo,2024-04-01,0
GUAYAS,Milagro,2024-04-01,0
GUAYAS,Naranjal,2024-04-01,0
GUAYAS,Naranjito,2024-04-01,0
GUAYAS,Palestina,2024-04-01,0
GUAYAS,Pedro Carbo,2024-04-01,0
GUAYAS,Samborondon,2024-04-01,0
GUAYAS,Santa Lucia,2024-04-01,0
GUAYAS,Salitre (Urbina Jado),2024-04-01,0
GUAYAS,San Jacinto De Yaguachi,2024-04-01,0
GUAYAS,Playas,2024-04-01,0
GUAYAS,Simon Bolivar,2024-04-01,0
GUAYAS,Coronel Marcelino Maridueña,2024-04-01,0
GUAYAS,Lomas De Sargentillo,2024-04-01,0
GUAYAS,Nobol,2024-04-01,0
GUAYAS,Gral Antonio Elizalde,2024-04-01,0
GUAYAS,Isidro Ayora,2024-04-01,0
IMBABURA,Ibarra,2024-04-01,0
IMBABURA,Antonio Ante,2024-04-01,0
IMBABURA,Cotacachi,2024-04-01,0
IMBABURA,Otavalo,2024-04-01,0
IMBABURA,Pimampiro,2024-04-01,0
IMBABURA,San Miguel De Urcuqui,2024-04-01,0
LOJA,Loja,2024-04-01,0
LOJA,Calvas,2024-04-01,0
LOJA,Catamayo,2024-04-01,0
LOJA,Celica,2024-04-01,0
LOJA,Chaguarpamba,2024-04-01,0
LOJA,Espindola,2024-04-01,0
LOJA,Gonzanama,2024-04-01,0
LOJA,Macara,2024-04-01,0
LOJA,Paltas,2024-04-01,0
LOJA,Puyango,2024-04-01,0
LOJA,Saraguro,2024-04-01,0
LOJA,Sozoranga,2024-04-01,0
LOJA,Zapotillo,2024-04-01,0
LOJA,Pindal,2024-04-01,0
LOJA,Quilanga,2024-04-01,0
LOJA,Olmedo,2024-04-01,0
LOS RIOS,Babahoyo,2024-04-01,0
LOS RIOS,Baba,2024-04-01,0
LOS RIOS,Montalvo,2024-04-01,0
LOS RIOS,Puebloviejo,2024-04-01,0
LOS RIOS,Quevedo,2024-04-01,1
LOS RIOS,Urdaneta,2024-04-01,0
LOS RIOS,Ventanas,2024-04-01,0
LOS RIOS,Vinces,2024-04-01,0
LOS RIOS,Palenque,2024-04-01,0
LOS RIOS,Buena Fe,2024-04-01,0
LOS RIOS,Valencia,2024-04-01,0
LOS RIOS,Mocache,2024-04-01,0
LOS RIOS,Quinsaloma,2024-04-01,0
MANABI,Portoviejo,2024-04-01,0
MANABI,Bolivar,2024-04-01,0
MANABI,Chone,2024-04-01,0
MANABI,El Carmen,2024-04-01,0
MANABI,Flavio Alfaro,2024-04-01,0
MANABI,Jipijapa,2024-04-01,0
MANABI,Junin,2024-04-01,0
MANABI,Manta,2024-04-01,0
MANABI,Montecristi,2024-04-01,0
MANABI,Pajan,2024-04-01,0
MANABI,Pichincha,2024-04-01,0
MANABI,Rocafuerte,2024-04-01,0
MANABI,Santa Ana,2024-04-01,0
MANABI,Sucre,2024-04-01,0
MANABI,Tosagua,2024-04-01,0
MANABI,24 De Mayo,2024-04-01,0
MANABI,Pedernales,2024-04-01,0
MANABI,Olmedo,2024-04-01,0
MANABI,Puerto Lopez,2024-04-01,0
MANABI,Jama,2024-04-01,0
MANABI,Jaramijo,2024-04-01,0
MANABI,San Vicente,2024-04-01,0
MORONA SANTIAGO,Morona,2024-04-01,0
MORONA SANTIAGO,Gualaquiza,2024-04-01,0
MORONA SANTIAGO,Limon Indanza,2024-04-01,0
MORONA SANTIAGO,Palora,2024-04-01,0
MORONA SANTIAGO,Santiago,2024-04-01,0
MORONA SANTIAGO,Sucua,2024-04-01,1
MORONA SANTIAGO,Huamboya,2024-04-01,0
MORONA SANTIAGO,San Juan Bosco,2024-04-01,0
MORONA SANTIAGO,Taisha,2024-04-01,0
MORONA SANTIAGO,Logroño,2024-04-01,0
MORONA SANTIAGO,Pablo Sexto,2024-04-01,0
MORONA SANTIAGO,Canton Tiwintza,2024-04-01,0
NAPO,Tena,2024-04-01,0
NAPO,Archidona,2024-04-01,1
NAPO,El Chaco,2024-04-01,0
NAPO,Quijos,2024-04-01,0
NAPO,Carlos Julio Arosemena Tola,2024-04-01,0
PASTAZA,Pastaza,2024-04-01,0
PASTAZA,Mera,2024-04-01,0
PASTAZA,Santa Clara,2024-04-01,0
PASTAZA,Arajuno,2024-04-01,0
PICHINCHA,Quito,2024-04-01,0
PICHINCHA,Cayambe,2024-04-01,0
PICHINCHA,Mejia,2024-04-01,0
PICHINCHA,Pedro Moncayo,2024-04-01,0
PICHINCHA,Rumiñahui,2024-04-01,0
PICHINCHA,San Miguel De Los Bancos,2024-04-01,0
PICHINCHA,Pedro Vicente Maldonado,2024-04-01,0
PICHINCHA,Puerto Quito,2024-04-01,0
TUNGURAHUA,Ambato,2024-04-01,0
TUNGURAHUA,Baños De Agua Santa,2024-04-01,1
TUNGURAHUA,Cevallos,2024-04-01,0
TUNGURAHUA,Mocha,2024-04-01,0
TUNGURAHUA,Patate,2024-04-01,0
TUNGURAHUA,Quero,2024-04-01,0
TUNGURAHUA,San Pedro De Pelileo,2024-04-01,0
TUNGURAHUA,Santiago De Pillaro,2024-04-01,0
TUNGURAHUA,Tisaleo,2024-04-01,0
ZAMORA CHINCHIPE,Zamora,2024-04-01,0
ZAMORA CHINCHIPE,Chinchipe,2024-04-01,0
ZAMORA CHINCHIPE,Nangaritza,2024-04-01,0
ZAMORA CHINCHIPE,Yacuambi,2024-04-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2024-04-01,0
ZAMORA CHINCHIPE,El Pangui,2024-04-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2024-04-01,0
ZAMORA CHINCHIPE,Palanda,2024-04-01,0
ZAMORA CHINCHIPE,Paquisha,2024-04-01,0
GALAPAGOS,San Cristobal,2024-04-01,0
GALAPAGOS,Isabela,2024-04-01,0
GALAPAGOS,Santa Cruz,2024-04-01,0
SUCUMBIOS,Lago Agrio,2024-04-01,0
SUCUMBIOS,Gonzalo Pizarro,2024-04-01,1
SUCUMBIOS,Putumayo,2024-04-01,0
SUCUMBIOS,Shushufindi,2024-04-01,0
SUCUMBIOS,Sucumbios,2024-04-01,0
SUCUMBIOS,Cascales,2024-04-01,0
SUCUMBIOS,Cuyabeno,2024-04-01,0
ORELLANA,Orellana,2024-04-01,0
ORELLANA,Aguarico,2024-04-01,0
ORELLANA,La Joya De Los Sachas,2024-04-01,0
ORELLANA,Loreto,2024-04-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2024-04-01,0
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2024-04-01,0
SANTA ELENA,Santa Elena,2024-04-01,0
SANTA ELENA,La Libertad,2024-04-01,0
SANTA ELENA,Salinas,2024-04-01,0
TOTAL NACIONAL,Total Nacional,2024-04-01,6
AZUAY,Cuenca,2024-05-01,0
AZUAY,Giron,2024-05-01,0
AZUAY,Gualaceo,2024-05-01,0
AZUAY,Nabon,2024-05-01,0
AZUAY,Paute,2024-05-01,0
AZUAY,Pucara,2024-05-01,0
AZUAY,San Fernando,2024-05-01,0
AZUAY,Santa Isabel,2024-05-01,0
AZUAY,Sigsig,2024-05-01,0
AZUAY,Oña,2024-05-01,0
AZUAY,Chordeleg,2024-05-01,0
AZUAY,El Pan,2024-05-01,0
AZUAY,Sevilla De Oro,2024-05-01,0
AZUAY,Guachapala,2024-05-01,0
AZUAY,Camilo Ponce Enriquez,2024-05-01,0
BOLIVAR,Guaranda,2024-05-01,0
BOLIVAR,Chillanes,2024-05-01,0
BOLIVAR,Chimbo,2024-05-01,0
BOLIVAR,Echeandia,2024-05-01,0
BOLIVAR,San Miguel,2024-05-01,1
BOLIVAR,Caluma,2024-05-01,0
BOLIVAR,Las Naves,2024-05-01,0
CANAR,Azogues,2024-05-01,0
CANAR,Biblian,2024-05-01,0
CANAR,Cañar,2024-05-01,0
CANAR,La Troncal,2024-05-01,0
CANAR,El Tambo,2024-05-01,0
CANAR,Deleg,2024-05-01,0
CANAR,Suscal,2024-05-01,0
CARCHI,Tulcan,2024-05-01,0
CARCHI,Bolivar,2024-05-01,0
CARCHI,Espejo,2024-05-01,0
CARCHI,Mira,2024-05-01,0
CARCHI,Montufar,2024-05-01,0
CARCHI,San Pedro De Huaca,2024-05-01,0
COTOPAXI,Latacunga,2024-05-01,1
COTOPAXI,La Mana,2024-05-01,0
COTOPAXI,Pangua,2024-05-01,0
COTOPAXI,Pujili,2024-05-01,0
COTOPAXI,Salcedo,2024-05-01,0
COTOPAXI,Saquisili,2024-05-01,0
COTOPAXI,Sigchos,2024-05-01,0
CHIMBORAZO,Riobamba,2024-05-01,0
CHIMBORAZO,Alausi,2024-05-01,0
CHIMBORAZO,Colta,2024-05-01,0
CHIMBORAZO,Chambo,2024-05-01,0
CHIMBORAZO,Chunchi,2024-05-01,0
CHIMBORAZO,Guamote,2024-05-01,0
CHIMBORAZO,Guano,2024-05-01,0
CHIMBORAZO,Pallatanga,2024-05-01,0
CHIMBORAZO,Penipe,2024-05-01,0
CHIMBORAZO,Cumanda,2024-05-01,0
EL ORO,Machala,2024-05-01,0
EL ORO,Arenillas,2024-05-01,0
EL ORO,Atahualpa,2024-05-01,0
EL ORO,Balsas,2024-05-01,0
EL ORO,Chilla,2024-05-01,0
EL ORO,El Guabo,2024-05-01,1
EL ORO,Huaquillas,2024-05-01,0
EL ORO,Marcabeli,2024-05-01,0
EL ORO,Pasaje,2024-05-01,1
EL ORO,Piñas,2024-05-01,0
EL ORO,Portovelo,2024-05-01,0
EL ORO,Santa Rosa,2024-05-01,0
EL ORO,Zaruma,2024-05-01,0
EL ORO,Las Lajas,2024-05-01,0
ESMERALDAS,Esmeraldas,2024-05-01,0
ESMERALDAS,Eloy Alfaro,2024-05-01,0
ESMERALDAS,Muisne,2024-05-01,0
ESMERALDAS,Quininde,2024-05-01,0
ESMERALDAS,San Lorenzo,2024-05-01,0
ESMERALDAS,Atacames,2024-05-01,0
ESMERALDAS,Rioverde,2024-05-01,0
GUAYAS,Guayaquil,2024-05-01,1
GUAYAS,Alfredo Baquerizo Moreno (Jujan),2024-05-01,0
GUAYAS,Balao,2024-05-01,0
GUAYAS,Balzar,2024-05-01,0
GUAYAS,Colimes,2024-05-01,0
GUAYAS,Daule,2024-05-01,0
GUAYAS,Duran,2024-05-01,1
GUAYAS,El Empalme,2024-05-01,0
GUAYAS,El Triunfo,2024-05-01,0
GUAYAS,Milagro,2024-05-01,0
GUAYAS,Naranjal,2024-05-01,0
GUAYAS,Naranjito,2024-05-01,0
GUAYAS,Palestina,2024-05-01,0
GUAYAS,Pedro Carbo,2024-05-01,0
GUAYAS,Samborondon,2024-05-01,0
GUAYAS,Santa Lucia,2024-05-01,1
GUAYAS,Salitre (Urbina Jado),2024-05-01,0
GUAYAS,San Jacinto De Yaguachi,2024-05-01,0
GUAYAS,Playas,2024-05-01,0
GUAYAS,Simon Bolivar,2024-05-01,0
GUAYAS,Coronel Marcelino Maridueña,2024-05-01,0
GUAYAS,Lomas De Sargentillo,2024-05-01,0
GUAYAS,Nobol,2024-05-01,0
GUAYAS,Gral Antonio Elizalde,2024-05-01,0
GUAYAS,Isidro Ayora,2024-05-01,0
IMBABURA,Ibarra,2024-05-01,0
IMBABURA,Antonio Ante,2024-05-01,1
IMBABURA,Cotacachi,2024-05-01,0
IMBABURA,Otavalo,2024-05-01,0
IMBABURA,Pimampiro,2024-05-01,0
IMBABURA,San Miguel De Urcuqui,2024-05-01,0
LOJA,Loja,2024-05-01,0
LOJA,Calvas,2024-05-01,0
LOJA,Catamayo,2024-05-01,0
LOJA,Celica,2024-05-01,0
LOJA,Chaguarpamba,2024-05-01,0
LOJA,Espindola,2024-05-01,0
LOJA,Gonzanama,2024-05-01,0
LOJA,Macara,2024-05-01,0
LOJA,Paltas,2024-05-01,0
LOJA,Puyango,2024-05-01,0
LOJA,Saraguro,2024-05-01,0
LOJA,Sozoranga,2024-05-01,0
LOJA,Zapotillo,2024-05-01,0
LOJA,Pindal,2024-05-01,0
LOJA,Quilanga,2024-05-01,0
LOJA,Olmedo,2024-05-01,0
LOS RIOS,Babahoyo,2024-05-01,1
LOS RIOS,Baba,2024-05-01,0
LOS RIOS,Montalvo,2024-05-01,0
LOS RIOS,Puebloviejo,2024-05-01,0
LOS RIOS,Quevedo,2024-05-01,0
LOS RIOS,Urdaneta,2024-05-01,0
LOS RIOS,Ventanas,2024-05-01,0
LOS RIOS,Vinces,2024-05-01,0
LOS RIOS,Palenque,2024-05-01,0
LOS RIOS,Buena Fe,2024-05-01,0
LOS RIOS,Valencia,2024-05-01,0
LOS RIOS,Mocache,2024-05-01,0
LOS RIOS,Quinsaloma,2024-05-01,0
MANABI,Portoviejo,2024-05-01,0
MANABI,Bolivar,2024-05-01,0
MANABI,Chone,2024-05-01,0
MANABI,El Carmen,2024-05-01,0
MANABI,Flavio Alfaro,2024-05-01,0
MANABI,Jipijapa,2024-05-01,0
MANABI,Junin,2024-05-01,0
MANABI,Manta,2024-05-01,0
MANABI,Montecristi,2024-05-01,0
MANABI,Pajan,2024-05-01,0
MANABI,Pichincha,2024-05-01,0
MANABI,Rocafuerte,2024-05-01,0
MANABI,Santa Ana,2024-05-01,0
MANABI,Sucre,2024-05-01,0
MANABI,Tosagua,2024-05-01,0
MANABI,24 De Mayo,2024-05-01,0
MANABI,Pedernales,2024-05-01,0
MANABI,Olmedo,2024-05-01,0
MANABI,Puerto Lopez,2024-05-01,0
MANABI,Jama,2024-05-01,0
MANABI,Jaramijo,2024-05-01,0
MANABI,San Vicente,2024-05-01,0
MORONA SANTIAGO,Morona,2024-05-01,0
MORONA SANTIAGO,Gualaquiza,2024-05-01,0
MORONA SANTIAGO,Limon Indanza,2024-05-01,0
MORONA SANTIAGO,Palora,2024-05-01,0
MORONA SANTIAGO,Santiago,2024-05-01,0
MORONA SANTIAGO,Sucua,2024-05-01,0
MORONA SANTIAGO,Huamboya,2024-05-01,0
MORONA SANTIAGO,San Juan Bosco,2024-05-01,0
MORONA SANTIAGO,Taisha,2024-05-01,0
MORONA SANTIAGO,Logroño,2024-05-01,0
MORONA SANTIAGO,Pablo Sexto,2024-05-01,0
MORONA SANTIAGO,Canton Tiwintza,2024-05-01,0
NAPO,Tena,2024-05-01,0
NAPO,Archidona,2024-05-01,0
NAPO,El Chaco,2024-05-01,0
NAPO,Quijos,2024-05-01,0
NAPO,Carlos Julio Arosemena Tola,2024-05-01,0
PASTAZA,Pastaza,2024-05-01,0
PASTAZA,Mera,2024-05-01,0
PASTAZA,Santa Clara,2024-05-01,0
PASTAZA,Arajuno,2024-05-01,0
PICHINCHA,Quito,2024-05-01,0
PICHINCHA,Cayambe,2024-05-01,0
PICHINCHA,Mejia,2024-05-01,0
PICHINCHA,Pedro Moncayo,2024-05-01,0
PICHINCHA,Rumiñahui,2024-05-01,0
PICHINCHA,San Miguel De Los Bancos,2024-05-01,0
PICHINCHA,Pedro Vicente Maldonado,2024-05-01,0
PICHINCHA,Puerto Quito,2024-05-01,0
TUNGURAHUA,Ambato,2024-05-01,0
TUNGURAHUA,Baños De Agua Santa,2024-05-01,0
TUNGURAHUA,Cevallos,2024-05-01,0
TUNGURAHUA,Mocha,2024-05-01,0
TUNGURAHUA,Patate,2024-05-01,0
TUNGURAHUA,Quero,2024-05-01,0
TUNGURAHUA,San Pedro De Pelileo,2024-05-01,0
TUNGURAHUA,Santiago De Pillaro,2024-05-01,0
TUNGURAHUA,Tisaleo,2024-05-01,0
ZAMORA CHINCHIPE,Zamora,2024-05-01,0
ZAMORA CHINCHIPE,Chinchipe,2024-05-01,0
ZAMORA CHINCHIPE,Nangaritza,2024-05-01,0
ZAMORA CHINCHIPE,Yacuambi,2024-05-01,0
ZAMORA CHINCHIPE,Yantzaza (Yanzatza),2024-05-01,0
ZAMORA CHINCHIPE,El Pangui,2024-05-01,0
ZAMORA CHINCHIPE,Centinela Del Condor,2024-05-01,0
ZAMORA CHINCHIPE,Palanda,2024-05-01,0
ZAMORA CHINCHIPE,Paquisha,2024-05-01,0
GALAPAGOS,San Cristobal,2024-05-01,0
GALAPAGOS,Isabela,2024-05-01,0
GALAPAGOS,Santa Cruz,2024-05-01,0
SUCUMBIOS,Lago Agrio,2024-05-01,0
SUCUMBIOS,Gonzalo Pizarro,2024-05-01,0
SUCUMBIOS,Putumayo,2024-05-01,0
SUCUMBIOS,Shushufindi,2024-05-01,0
SUCUMBIOS,Sucumbios,2024-05-01,0
SUCUMBIOS,Cascales,2024-05-01,0
SUCUMBIOS,Cuyabeno,2024-05-01,0
ORELLANA,Orellana,2024-05-01,0
ORELLANA,Aguarico,2024-05-01,0
ORELLANA,La Joya De Los Sachas,2024-05-01,0
ORELLANA,Loreto,2024-05-01,0
SANTO DOMINGO DE LOS TSACHILAS,Santo Domingo,2024-05-01,0
SANTO DOMINGO DE LOS TSACHILAS,La Concordia,2024-05-01,0
SANTA ELENA,Santa Elena,2024-05-01,0
SANTA ELENA,La Libertad,2024-05-01,0
SANTA ELENA,Salinas,2024-05-01,0
TOTAL NACIONAL,Total Nacional,2024-05-01,9
AZUAY,Cuenca,2024-06-01,0
AZUAY,Giron,2024-06-01,0
AZUAY,Gualaceo,2024-06-01,0
AZUAY,Nabon,2024-06-01,0
AZUAY,Paute,2024-06-01,0
AZUAY,Pucara,2024-06-01,0
AZUAY,San Fernando,2024-06-01,0
AZUAY,Santa Isabel,2024-06-01,0
AZUAY,Sigsig,2024-06-01,0
AZUAY,Oña,2024-06-01,0
AZUAY,Chordeleg,2024-06-01,0
AZUAY,El Pan,2024-06-01,0
AZUAY,Sevilla De Oro,2024-06-01,0
AZUAY,Guachapala,2024-06-01,0
AZUAY,Camilo Ponce Enriquez,2024-06-01,0
BOLIVAR,Guaranda,2024-06-01,0
BOLIVAR,Chillanes,2024-06-01,0
BOLIVAR,Chimbo,2024-06-01,0
BOLIVAR,Echeandia,2024-06-01,0
BOLIVAR,San Miguel,2024-06-01,0
BOLIVAR,Caluma,2024-06-01,0
BOLIVAR,Las Naves,2024-06-01,0
CANAR,Azogues,2024-06-01,0
CANAR,Biblian,2024-06-01,0
CANAR,Cañar,2024-06-01,0
CANAR,La Troncal,2024-06-01,0
CANAR,El Tambo,2024-06-01,0
CANAR,Deleg,2024-06-01,0
CANAR,Suscal,2024-06-01,0
CARCHI,Tulcan,2024-06-01,0
CARCHI,Bolivar,2024-06-01,0
CARCHI,Espejo,2024-06-01,0
CARCHI,Mira,2024-06-01,0
CARCHI,Montufar,2024-06-01,0
CARCHI,San Pedro De Huaca,2024-06-01,0
COTOPAXI,Latacunga,2024-06-01,0
COTOPAXI,La Mana,2024-06-01,0
COTOPAXI,Pangua,2024-06-01,0
COTOPAXI,Pujili,2024-06-01,1
COTOPAXI,Salcedo,2024-06-01,0
COTOPAXI,Saquisili,2024-06-01,0
COTOPAXI,Sigchos,2024-06-01,0
CHIMBORAZO,Riobamba,2024-06-01,0
CHIMBORAZO,Alausi,2024-06-01,0
CHIMBORAZO,Colta,2024-06-01,0
CHIMBORAZO,Chambo,2024-06-01,0
CHIMBORAZO,Chunchi,2024-06-01,0
CHIMBORAZO,Guamote,2024-06-01,0
CHIMBORAZO,Guano,2024-06-01,0
CHIMBORAZO,Pallatanga,2024-06-01,0
CHIMBORAZO,Penipe,2024-06-01,0
CHIMBORAZO,Cumanda,2024-06-01,0
EL ORO,Machala,2024-06-01,0
EL ORO,Arenillas,2024-06-01,0
EL ORO,Atahualpa,2024-06-01,0
EL ORO,Balsas,2024-06-01,0
EL ORO,Chilla,2024-06-01,0
EL ORO,El Guabo,2024-06-01,0
EL ORO,Huaquillas,2024-06-01,1
EL ORO,Marcabeli,2024-06-01,0
EL ORO,Pasaje,2024-06-01,0
EL ORO,Piñas,2024-06-01,0
EL ORO,Portovelo,2024-06-01,0
EL ORO,Santa Rosa,2024-06-01,1
EL ORO,Zaruma,2024-06-01,0
EL ORO,Las Lajas,2024-06-01,0
ESMERALDAS,Esmeraldas,2024-06-01,0
ESMERALDAS,Eloy Alfaro,2024-06-01,0
ESMERALDAS,Muisne,2024-06-01,0
ESMERALDAS,Quininde,2024-06-01,0
ESMERALDAS,San Lorenzo,2024-06-01,1
ESMERALDAS,Atacames,2024-06-01,0
ESMERALDAS,Rioverde,2024-06-01,0
GUAYAS,Guayaquil,2024-06-01,0
